Grid,MeanLapTime_sec,AirTemp,TrackTemp,Humidity,Rainfall,Team_Alfa Romeo,Team_Alfa Romeo Racing,Team_AlphaTauri,Team_Alpine,Team_Aston Martin,Team_Ferrari,Team_Force India,Team_Haas F1 Team,Team_Kick Sauber,Team_McLaren,Team_Mercedes,Team_RB,Team_Racing Point,Team_Red Bull Racing,Team_Renault,Team_Sauber,Team_Toro Rosso,Team_Williams,Team_nan
19.0,,22.73006134969325,33.44601226993865,75.38036809815951,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20.0,,27.226701570680625,37.822513089005234,68.61570680628273,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11.0,,29.4,50.93152173913043,37.202173913043474,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.0,,21.78717948717949,36.08397435897436,40.51923076923077,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
18.0,,29.965161290322584,35.752903225806456,66.45548387096774,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
17.0,,25.547368421052628,45.63947368421053,23.55263157894737,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9.0,,20.1231884057971,34.47028985507246,50.70942028985507,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8.0,,15.82547770700637,18.18089171974522,93.5248407643312,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.0,,28.808536585365857,48.579268292682926,32.80487804878049,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16.0,,29.844318181818185,36.42215909090909,72.0284090909091,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.0,,26.09189189189189,31.79256756756757,57.79054054054054,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.0,,25.09907407407407,27.548148148148147,67.84722222222223,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5.0,,12.899367088607592,17.41898734177215,83.17088607594937,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12.0,,28.521999999999995,44.664,59.00666666666667,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,,21.32846715328467,42.26715328467153,49.583941605839414,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
19.0,,28.82387096774194,44.91612903225806,46.92258064516129,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,,25.314399999999996,35.22879999999999,58.6304,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,,29.96011904761904,40.62857142857143,41.910714285714285,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.0,,19.32992125984252,27.33700787401575,45.98110236220473,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
17.0,,20.74179104477612,27.129850746268666,77.19253731343284,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,,28.148447204968942,37.47080745341616,61.192546583850934,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,,22.203076923076924,32.9223076923077,57.55307692307692,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
14.0,,22.27469387755102,31.038367346938777,75.66530612244898,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3.0,,27.982524271844653,32.19805825242719,47.36310679611651,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
14.0,,29.7968992248062,47.55581395348836,56.38449612403101,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.0,,29.42587412587413,46.420979020979026,35.00699300699301,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
13.0,,18.568595041322315,29.82396694214876,54.85289256198346,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
18.0,,12.899367088607592,17.41898734177215,83.17088607594937,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3.0,,19.88867924528302,35.60251572327045,51.0503144654088,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3.0,,26.23254901960784,28.973333333333333,87.44705882352942,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
17.0,,27.982524271844653,32.19805825242719,47.36310679611651,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8.0,,26.69743589743589,37.40833333333334,43.65384615384615,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,,23.176086956521743,45.87934782608695,37.141304347826086,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
12.0,,26.692372881355933,52.35254237288136,33.246610169491525,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
13.0,,21.619354838709675,32.18387096774193,57.47822580645161,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.0,,28.816062176165804,31.68497409326425,76.20310880829015,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9.0,,25.113986013986015,42.023776223776224,48.42657342657343,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
15.0,,25.43540372670808,47.14968944099379,59.49068322981366,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.0,,25.66,44.09692307692307,33.893076923076926,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2.0,,18.63939393939394,29.792727272727273,66.06060606060606,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
15.0,,18.559880239520957,26.720958083832333,69.31736526946108,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
14.0,,22.203076923076924,32.9223076923077,57.55307692307692,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,,20.96602564102564,33.18397435897436,49.73076923076923,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.0,,34.44406779661016,50.74406779661018,17.965254237288136,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9.0,,21.93358778625954,30.486259541984733,37.555725190839695,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.0,,26.41513157894737,30.60328947368421,75.54013157894737,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
16.0,,20.8225,39.919999999999995,34.005,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,,36.56585365853658,48.957317073170735,7.109756097560975,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,,21.475572519083972,29.081679389312978,29.242748091603048,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,,23.176086956521743,45.87934782608695,37.141304347826086,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14.0,,21.596499999999995,46.318000000000005,63.99,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,,28.816062176165804,31.68497409326425,76.20310880829015,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18.0,,21.473509933774835,30.94105960264901,56.18543046357616,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,,16.66140350877193,25.25175438596491,45.651754385964914,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10.0,,28.684166666666663,52.025,33.8325,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,,25.547368421052628,45.63947368421053,23.55263157894737,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,,26.70592105263158,44.34934210526316,38.01973684210526,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
10.0,,28.806060606060612,40.34242424242424,51.362878787878785,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0,,25.547368421052628,45.63947368421053,23.55263157894737,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
